id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,activity,occupancy_%,how_far_km
63657,Brooklyn,Bedford-Stuyvesant,40.682359999999996,-73.94314,Entire home/apt,135,2,248,2019-06-25,2.39,2,11,Active,97.0,10.305456349206347
63693,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,390,5,143,2019-06-19,1.38,2,316,Active,13.0,7.532149470899472
64000,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,17,14,2019-07-01,0.14,4,362,Active,1.0,8.606990740740741
64107,Brooklyn,Crown Heights,40.6778,-73.94339000000001,Private room,100,3,279,2019-06-24,2.69,1,301,Active,18.0,10.601177248677248
64277,Brooklyn,Bedford-Stuyvesant,40.683170000000004,-73.94700999999999,Private room,70,4,18,2019-02-01,0.22,4,189,Active,48.0,10.137784391534392
64314,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,110,6,50,2019-05-26,3.55,1,0,Active,100.0,10.467652116402117
64365,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,227,2019-06-27,2.27,2,287,Active,21.0,10.516937830687832
64707,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,90,14,1,2019-02-01,0.16,1,14,Active,96.0,7.761078042328043
64837,Manhattan,East Village,40.723209999999995,-73.98156999999999,Private room,68,2,203,2019-06-23,1.96,2,86,Active,76.0,7.497334656084656
65019,Manhattan,Upper West Side,40.77956,-73.98098,Entire home/apt,115,2,210,2019-06-07,2.1,1,261,Active,28.0,8.3848082010582
65268,Brooklyn,Bedford-Stuyvesant,40.682759999999995,-73.95264,Private room,75,5,64,2019-05-01,0.67,1,68,Active,81.0,10.014292328042329
65562,Manhattan,East Village,40.72956,-73.98158000000001,Entire home/apt,129,7,5,2019-03-01,0.15,1,231,Active,37.0,7.3458068783068775
65615,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,130,10,49,2019-06-29,0.48,1,152,Active,58.0,8.531765873015873
65660,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,95,4,132,2019-07-07,1.27,1,46,Active,87.0,8.789298941798942
65813,Manhattan,Harlem,40.82888,-73.94306999999999,Private room,75,3,20,2019-02-01,0.26,1,364,Active,0.0,12.271514550264552
66008,Brooklyn,Carroll Gardens,40.67846,-73.99443000000001,Entire home/apt,190,3,51,2019-01-07,0.57,1,288,Active,21.0,9.958353174603172
66026,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,2019-06-30,0.15,5,331,Active,9.0,10.919398148148147
66251,Manhattan,East Village,40.72681,-73.98534000000001,Entire home/apt,212,3,67,2019-06-25,1.31,1,51,Active,86.0,7.3925066137566136
66275,Manhattan,Lower East Side,40.71904,-73.99391999999999,Private room,95,1,109,2019-06-23,1.11,3,364,Active,0.0,7.643617724867727
66451,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,2019-02-16,0.11,1,254,Active,30.0,8.359404761904761
66718,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,135,6,187,2019-06-23,1.87,1,189,Active,48.0,10.804424603174603
66741,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,214,2019-06-23,2.08,2,263,Active,28.0,9.996560846560849
66974,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,2019-01-07,0.79,2,258,Active,29.0,9.752328042328044
67288,Manhattan,East Harlem,40.79603,-73.94903000000001,Entire home/apt,124,28,22,2019-06-15,0.26,1,103,Active,72.0,9.61031746031746
67299,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,2019-06-05,0.56,1,42,Active,88.0,8.065410052910053
67397,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,2019-06-22,0.93,1,246,Active,33.0,10.027923280423279
68099,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,2019-06-25,1.05,2,364,Active,0.0,9.757427248677248
68403,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,2019-06-24,1.25,2,72,Active,80.0,11.122414021164019
68735,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,2019-06-13,0.32,1,249,Active,32.0,8.963273809523809
68765,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,2019-06-27,1.34,3,272,Active,25.0,9.985198412698413
68974,Manhattan,Little Italy,40.719429999999996,-73.99627,Entire home/apt,575,2,191,2019-06-20,1.88,1,298,Active,18.0,7.659345238095238
69894,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,2019-11-06,0.55,1,35,Active,90.0,8.430244708994707
69921,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,2019-06-29,0.49,1,203,Active,44.0,10.040826719576721
70095,Manhattan,Inwood,40.867129999999996,-73.92811,Private room,90,2,120,2019-06-30,1.27,1,132,Active,64.0,16.138763227513227
70128,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,2019-10-01,0.63,1,5,Active,99.0,7.308386243386242
70609,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,2019-06-16,0.48,4,297,Active,19.0,7.44952380952381
71010,Manhattan,Washington Heights,40.83494,-73.93869000000001,Entire home/apt,250,3,32,2019-05-24,0.43,2,276,Active,24.0,12.89046296296296
71248,Manhattan,Chinatown,40.716590000000004,-73.98945,Entire home/apt,125,25,43,2019-06-17,0.42,1,102,Active,72.0,7.698544973544973
71366,Manhattan,West Village,40.729659999999996,-74.00243,Entire home/apt,200,30,39,2019-06-25,0.44,1,251,Active,31.0,7.585767195767197
71812,Bronx,Kingsbridge,40.87207,-73.90193000000001,Entire home/apt,90,30,4,2019-02-01,0.35,2,346,Active,5.0,17.239940476190473
72190,Manhattan,Upper West Side,40.77728,-73.97818000000001,Entire home/apt,110,13,38,2019-02-15,0.39,1,0,Active,100.0,8.227037037037036
72265,Brooklyn,Greenpoint,40.726459999999996,-73.95340999999999,Private room,59,3,29,2019-06-16,0.36,1,15,Active,96.0,7.974477513227513
74073,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,2019-06-23,0.6,1,71,Active,81.0,8.297916666666667
74240,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,2019-07-06,0.67,2,215,Active,41.0,7.999808201058201
74680,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,2019-05-31,2.01,1,257,Active,30.0,9.055641534391537
75193,Brooklyn,Williamsburg,40.71398,-73.95763000000001,Private room,69,2,220,2019-06-22,2.17,2,8,Active,98.0,8.232175925925926
75635,Manhattan,Lower East Side,40.718759999999996,-73.98394,Entire home/apt,150,3,286,2019-06-27,2.81,1,191,Active,48.0,7.624252645502644
76761,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,2019-06-28,3.97,3,182,Active,50.0,10.933088624338621
77765,Brooklyn,Greenpoint,40.73749,-73.95291999999999,Private room,179,3,36,2019-01-07,0.36,28,79,Active,78.0,7.802850529100528
77936,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,2019-06-14,0.36,1,49,Active,87.0,7.729226190476191
79067,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,2019-04-20,0.3,1,156,Active,57.0,9.669993386243386
79782,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,2019-03-31,0.76,6,343,Active,6.0,8.690310846560848
80493,Manhattan,East Village,40.723290000000006,-73.98486,Private room,71,2,182,2019-04-07,1.81,1,200,Active,45.0,7.482037037037037
80700,Brooklyn,Greenpoint,40.73738,-73.95482,Private room,349,3,7,2019-05-24,0.07,28,60,Active,84.0,7.743578042328043
82550,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,2019-06-30,0.85,2,106,Active,71.0,8.893948412698412
82638,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,2019-06-06,2.4,1,276,Active,24.0,7.465641534391534
82928,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,2019-02-07,1.07,1,248,Active,32.0,10.212718253968252
83243,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,228,2019-10-06,2.27,1,194,Active,47.0,10.874497354497354
83847,Manhattan,East Village,40.724509999999995,-73.98094,Entire home/apt,225,2,33,2019-02-01,0.33,1,0,Active,100.0,7.465489417989419
84010,Brooklyn,Greenpoint,40.73813,-73.95394,Private room,179,3,13,2019-06-27,0.14,28,81,Active,78.0,7.763366402116403
84659,Manhattan,East Village,40.728429999999996,-73.98895,Entire home/apt,139,1,388,2019-06-26,3.88,1,142,Active,61.0,7.3668518518518535
84905,Manhattan,Two Bridges,40.712709999999994,-73.99776,Private room,95,3,223,2019-06-23,2.22,2,60,Active,84.0,7.914841269841268
85094,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,2019-01-14,0.11,5,179,Active,51.0,11.074126984126988
86215,Manhattan,Lower East Side,40.71965,-73.98765999999999,Entire home/apt,150,2,151,2019-06-24,1.51,2,52,Active,86.0,7.5903042328042325
89621,Brooklyn,Bedford-Stuyvesant,40.680479999999996,-73.94911,Entire home/apt,90,3,218,2019-06-28,2.26,4,324,Active,11.0,10.257943121693119
93313,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963000000001,Entire home/apt,120,2,75,2019-06-23,0.76,2,237,Active,35.0,10.367195767195767
94035,Queens,Astoria,40.759609999999995,-73.91117,Private room,80,1,42,2019-06-07,1.21,2,365,Active,0.0,9.719953703703702
94477,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,2019-05-07,3.74,1,204,Active,44.0,10.065383597883596
94783,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,2019-06-21,1.04,1,272,Active,25.0,10.705958994708995
95883,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,2018-12-26,0.07,1,9,Active,98.0,9.233128306878307
96471,Brooklyn,Clinton Hill,40.684129999999996,-73.96542,Private room,165,4,11,2019-07-06,0.11,3,365,Active,0.0,9.658597883597883
99070,Manhattan,East Harlem,40.794059999999995,-73.94102,Shared room,65,7,131,2019-05-26,1.31,2,0,Active,100.0,9.690760582010585
99085,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,2019-01-05,0.15,1,189,Active,48.0,9.29589947089947
100002,Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,2019-06-17,1.37,1,296,Active,19.0,14.665198412698413
100184,Queens,Queens Village,40.72413,-73.76133,Private room,50,1,43,2019-08-07,0.45,1,88,Active,76.0,19.92330687830688
100186,Brooklyn,Gowanus,40.66918,-73.99186999999999,Entire home/apt,130,7,98,2019-06-28,0.99,1,35,Active,90.0,10.651104497354495
101053,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,2019-01-03,0.31,1,0,Active,100.0,8.380039682539682
103161,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,2019-06-26,1.76,1,359,Active,2.0,8.090185185185186
103806,Manhattan,East Village,40.725770000000004,-73.98745,Entire home/apt,249,5,166,2019-05-27,1.68,2,365,Active,0.0,7.418690476190478
105510,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,2019-05-01,0.16,5,282,Active,23.0,10.950489417989418
106363,Manhattan,Harlem,40.827729999999995,-73.95231,Private room,60,3,380,2019-06-26,3.83,2,247,Active,32.0,12.06169312169312
106647,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,2019-06-16,0.87,1,102,Active,72.0,9.763948412698412
107630,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,2019-06-20,2.53,3,274,Active,25.0,7.869404761904762
107895,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,2019-06-19,0.56,1,201,Active,45.0,8.448664021164022
110739,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,2019-03-07,0.57,1,98,Active,73.0,7.2748677248677245
112359,Manhattan,Upper East Side,40.784909999999996,-73.9508,Entire home/apt,225,2,56,2018-12-28,0.57,1,312,Active,15.0,8.893564814814814
112435,Brooklyn,Fort Greene,40.69088,-73.97306999999999,Private room,95,2,163,2019-05-24,1.66,2,331,Active,9.0,9.109199735449737
113265,Brooklyn,Crown Heights,40.67555,-73.95057,Private room,55,2,247,2019-06-21,2.51,2,275,Active,25.0,10.563128306878307
113945,Manhattan,Hell's Kitchen,40.75835,-73.99193000000001,Private room,85,10,116,2019-11-05,1.17,1,174,Active,52.0,7.5987169312169325
114123,Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,2019-05-19,0.28,2,223,Active,39.0,10.94628306878307
114229,Manhattan,Lower East Side,40.71895,-73.99434000000001,Entire home/apt,211,1,52,2019-08-06,0.6,3,361,Active,1.0,7.650767195767196
115535,Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,2019-01-06,0.35,1,283,Active,22.0,11.720171957671957
115678,Manhattan,Harlem,40.818220000000004,-73.94095,Entire home/apt,99,1,320,2019-06-23,3.23,1,220,Active,40.0,11.3996164021164
115748,Queens,Astoria,40.764340000000004,-73.92132,Entire home/apt,110,4,30,2019-06-16,0.32,1,363,Active,1.0,9.287017195767195
116940,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,225,2019-06-24,2.27,4,315,Active,14.0,10.490317460317462
118061,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,2019-06-28,0.75,1,283,Active,22.0,10.722731481481484
118430,Manhattan,Chelsea,40.74412,-74.00208,Private room,290,2,35,2019-03-01,0.36,1,20,Active,95.0,7.582519841269843
120362,Brooklyn,Williamsburg,40.70665,-73.94060999999999,Entire home/apt,190,4,50,2019-02-07,0.51,1,331,Active,9.0,9.078492063492064
121687,Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,2019-06-23,0.31,1,36,Active,90.0,7.954292328042327
123784,Manhattan,Harlem,40.804809999999996,-73.94794,Entire home/apt,110,2,142,2019-06-16,1.44,2,301,Active,18.0,10.230304232804233
125053,Manhattan,East Village,40.72533,-73.99143000000001,Entire home/apt,395,2,70,2019-01-07,0.73,1,170,Active,53.0,7.450522486772486
125163,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99,2,38,2019-03-06,0.54,2,307,Active,16.0,10.538373015873017
125594,Brooklyn,Kensington,40.64302,-73.97255,Private room,39,1,82,2019-05-19,0.94,2,365,Active,0.0,12.855919312169313
126443,Manhattan,East Village,40.72939,-73.98857,Entire home/apt,189,2,403,2019-07-07,4.1,3,201,Active,45.0,7.3469312169312175
128975,Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,122,1,116,2019-06-13,1.18,5,271,Active,26.0,10.933267195767195
131154,Brooklyn,Greenpoint,40.72473,-73.95199000000001,Entire home/apt,165,2,175,2019-07-07,1.79,1,139,Active,62.0,8.06207671957672
132516,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,2019-01-07,1.21,3,209,Active,43.0,13.676111111111108
133025,Manhattan,Murray Hill,40.7463,-73.97926,Private room,130,4,105,2019-06-06,1.07,1,193,Active,47.0,7.232407407407408
134934,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,2019-05-30,0.38,1,52,Active,86.0,8.058287037037038
135393,Brooklyn,East Flatbush,40.650999999999996,-73.94886,Private room,50,2,263,2019-06-24,2.69,2,136,Active,63.0,12.50977513227513
135465,Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,2019-06-20,0.91,2,286,Active,22.0,9.384074074074073
136493,Brooklyn,Park Slope,40.676320000000004,-73.97616,Entire home/apt,250,7,18,2019-05-27,0.21,1,18,Active,95.0,10.09693783068783
139624,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,2019-01-31,0.73,1,3,Active,99.0,10.611316137566137
140133,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,2019-05-07,1.55,1,277,Active,24.0,8.178194444444445
140973,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,2019-05-26,0.71,1,233,Active,36.0,7.565509259259258
141154,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,2019-06-22,2.41,1,221,Active,39.0,9.379080687830688
141984,Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,2019-10-06,0.69,1,277,Active,24.0,7.6286375661375665
144087,Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,2019-05-18,0.17,1,343,Active,6.0,10.14271164021164
146754,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,2019-04-27,0.72,1,188,Active,48.0,11.593095238095241
147586,Manhattan,Harlem,40.80474,-73.94688000000001,Entire home/apt,295,2,74,2019-06-16,0.76,2,264,Active,28.0,10.245152116402117
148259,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,2019-11-05,0.86,1,331,Active,9.0,8.712030423280423
148825,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,2019-06-29,2.18,1,236,Active,35.0,9.536640211640213
149777,Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,2019-06-23,2.49,1,309,Active,15.0,20.985687830687827
150804,Manhattan,Lower East Side,40.720079999999996,-73.98404000000001,Entire home/apt,250,4,19,2019-06-07,0.2,1,0,Active,100.0,7.5804034391534385
151199,Queens,Astoria,40.75725,-73.91098000000001,Entire home/apt,129,1,414,2019-03-07,4.34,1,245,Active,33.0,9.697341269841267
152078,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,2019-12-02,0.3,1,359,Active,2.0,7.4321230158730165
152259,Manhattan,Harlem,40.81156,-73.94570999999999,Private room,55,3,119,2019-05-28,1.22,5,333,Active,9.0,10.772632275132274
152263,Manhattan,Harlem,40.804970000000004,-73.95016,Entire home/apt,300,2,203,2019-06-07,2.14,3,258,Active,29.0,10.204345238095241
153405,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,2019-06-16,1.09,1,22,Active,94.0,7.810740740740742
153780,Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,2019-06-28,1.8,1,236,Active,35.0,7.415839947089948
155296,Brooklyn,Williamsburg,40.71624,-73.96271999999999,Entire home/apt,255,45,39,2019-02-05,0.5,1,89,Active,76.0,8.019656084656084
157673,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,2019-06-16,0.91,1,164,Active,55.0,10.466111111111113
158176,Brooklyn,Williamsburg,40.715340000000005,-73.95914,Entire home/apt,165,5,117,2019-06-29,1.28,1,23,Active,94.0,8.141329365079365
158290,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,2019-05-20,0.44,2,365,Active,0.0,9.836567460317461
158955,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,2019-06-29,4.0,1,222,Active,39.0,8.912420634920633
159749,Brooklyn,Bedford-Stuyvesant,40.679629999999996,-73.93908,Private room,88,1,64,2019-01-07,0.68,3,238,Active,35.0,10.6119708994709
159815,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,2019-06-24,0.41,3,218,Active,40.0,10.600787037037037
159913,Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,2019-03-07,1.79,1,0,Active,100.0,7.475343915343915
160609,Manhattan,Upper West Side,40.77724,-73.98109000000001,Entire home/apt,200,3,10,2019-01-01,0.12,1,0,Active,100.0,8.253664021164022
160994,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,2019-06-24,1.08,1,235,Active,36.0,7.3532275132275124
161366,Queens,Sunnyside,40.74102,-73.91681,Private room,42,40,41,2019-01-06,0.43,3,246,Active,33.0,9.331137566137569
161996,Manhattan,Harlem,40.83096,-73.94633,Entire home/apt,295,3,227,2019-06-26,2.33,1,247,Active,32.0,12.4137962962963
162493,Brooklyn,Williamsburg,40.713229999999996,-73.95745,Entire home/apt,450,5,37,2018-12-27,0.79,1,15,Active,96.0,8.26550925925926
162508,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,2019-06-28,0.35,1,119,Active,67.0,10.81135582010582
163809,Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,2019-03-06,0.44,2,234,Active,36.0,10.204642857142858
163814,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,2019-05-07,2.92,3,257,Active,30.0,7.4113756613756605
163836,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,2019-08-06,0.89,3,350,Active,4.0,8.588769841269842
164989,Manhattan,SoHo,40.72351,-73.99683,Private room,140,2,54,2019-06-16,0.56,1,221,Active,39.0,7.561395502645503
165461,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,75,5,57,2019-01-01,0.59,2,201,Active,45.0,10.1221626984127
165824,Queens,Sunnyside,40.74,-73.91901,Private room,33,44,31,2019-01-05,0.32,3,161,Active,56.0,9.22475529100529
166172,Brooklyn,Bushwick,40.70283,-73.92130999999999,Private room,60,3,480,2019-07-07,6.7,1,0,Active,100.0,10.04003306878307
166541,Manhattan,Washington Heights,40.84468,-73.94303000000001,Private room,75,2,34,2019-06-15,0.35,1,222,Active,39.0,13.734616402116403
167482,Manhattan,Upper West Side,40.778859999999995,-73.98042,Entire home/apt,185,2,129,2019-07-06,1.33,1,14,Active,96.0,8.337757936507936
168084,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,2019-06-30,1.6,1,27,Active,93.0,7.449656084656086
168123,Brooklyn,South Slope,40.66085,-73.98536999999999,Entire home/apt,105,28,101,2019-01-07,1.06,1,167,Active,54.0,11.298690476190474
169002,Manhattan,Harlem,40.82411,-73.94934,Private room,65,2,41,2019-06-16,0.43,2,59,Active,84.0,11.767294973544974
169306,Bronx,University Heights,40.858109999999996,-73.90675,Private room,37,4,117,2019-05-21,1.21,1,232,Active,36.0,15.792599206349205
169464,Brooklyn,Williamsburg,40.70667,-73.96524000000001,Entire home/apt,85,2,86,2019-05-16,0.89,2,15,Active,96.0,8.360641534391531
